"","date","product_type_web","weight","rain","avg_temp","year","weekday","weekend","month","quarter"
"2305",2017-01-28,"Salad Fruit",4.8,0,"0.2",2017,7,TRUE,1,1
"2306",2017-01-28,"Salad Lettuce",2.5,0,"0.2",2017,7,TRUE,1,1
"2307",2017-01-28,"Salad Pasta & Grains",30.95,0,"0.2",2017,7,TRUE,1,1
"2308",2017-01-28,"Salad Proteins",35.3,0,"0.2",2017,7,TRUE,1,1
"2309",2017-01-28,"Salad Vegetables",32.5,0,"0.2",2017,7,TRUE,1,1
"2310",2017-01-29,"Salad Accompaniments",8,0.5,"1.3",2017,1,TRUE,1,1
"2311",2017-01-29,"Salad Cheese",2.25,0.5,"1.3",2017,1,TRUE,1,1
"2312",2017-01-29,"Salad Fruit",3.3,0.5,"1.3",2017,1,TRUE,1,1
"2313",2017-01-29,"Salad Lettuce",2,0.5,"1.3",2017,1,TRUE,1,1
"2314",2017-01-29,"Salad Pasta & Grains",27.5,0.5,"1.3",2017,1,TRUE,1,1
"2315",2017-01-29,"Salad Proteins",34,0.5,"1.3",2017,1,TRUE,1,1
"2316",2017-01-29,"Salad Vegetables",30.1,0.5,"1.3",2017,1,TRUE,1,1
"2317",2017-01-30,"Salad Accompaniments",5.1,0,"2.9",2017,2,FALSE,1,1
"2318",2017-01-30,"Salad Cheese",19.65,0,"2.9",2017,2,FALSE,1,1
"2319",2017-01-30,"Salad Dressing",2.5,0,"2.9",2017,2,FALSE,1,1
"2320",2017-01-30,"Salad Fruit",8.1,0,"2.9",2017,2,FALSE,1,1
"2321",2017-01-30,"Salad Lettuce",14,0,"2.9",2017,2,FALSE,1,1
"2322",2017-01-30,"Salad Pasta & Grains",73.8,0,"2.9",2017,2,FALSE,1,1
"2323",2017-01-30,"Salad Proteins",90.9,0,"2.9",2017,2,FALSE,1,1
"2324",2017-01-30,"Salad Vegetables",76.2,0,"2.9",2017,2,FALSE,1,1
"2325",2017-01-31,"Salad Accompaniments",1,0,"0",2017,3,FALSE,1,1
"2326",2017-01-31,"Salad Cheese",13.4,0,"0",2017,3,FALSE,1,1
"2327",2017-01-31,"Salad Lettuce",6.5,0,"0",2017,3,FALSE,1,1
"2328",2017-01-31,"Salad Pasta & Grains",88.75,0,"0",2017,3,FALSE,1,1
"2329",2017-01-31,"Salad Proteins",29.05,0,"0",2017,3,FALSE,1,1
"2330",2017-01-31,"Salad Vegetables",22.6,0,"0",2017,3,FALSE,1,1
"2331",2017-02-01,"Salad Accompaniments",9,0,"0.9",2017,4,FALSE,2,1
"2332",2017-02-01,"Salad Fruit",12.9,0,"0.9",2017,4,FALSE,2,1
"2333",2017-02-01,"Salad Lettuce",2,0,"0.9",2017,4,FALSE,2,1
"2334",2017-02-01,"Salad Pasta & Grains",19.1,0,"0.9",2017,4,FALSE,2,1
"2335",2017-02-01,"Salad Proteins",59.8,0,"0.9",2017,4,FALSE,2,1
"2336",2017-02-01,"Salad Vegetables",34.6,0,"0.9",2017,4,FALSE,2,1
"2337",2017-02-02,"Salad Accompaniments",10.8,0,"1.6",2017,5,FALSE,2,1
"2338",2017-02-02,"Salad Cheese",14.7,0,"1.6",2017,5,FALSE,2,1
"2339",2017-02-02,"Salad Lettuce",9,0,"1.6",2017,5,FALSE,2,1
"2340",2017-02-02,"Salad Pasta & Grains",64.9,0,"1.6",2017,5,FALSE,2,1
"2341",2017-02-02,"Salad Proteins",84.05,0,"1.6",2017,5,FALSE,2,1
"2342",2017-02-02,"Salad Vegetables",65.4,0,"1.6",2017,5,FALSE,2,1
"2343",2017-02-03,"Salad Accompaniments",8,0,"1.9",2017,6,FALSE,2,1
"2344",2017-02-03,"Salad Cheese",4,0,"1.9",2017,6,FALSE,2,1
"2345",2017-02-03,"Salad Dressing",3.75,0,"1.9",2017,6,FALSE,2,1
"2346",2017-02-03,"Salad Fruit",4.8,0,"1.9",2017,6,FALSE,2,1
"2347",2017-02-03,"Salad Lettuce",5.5,0,"1.9",2017,6,FALSE,2,1
"2348",2017-02-03,"Salad Pasta & Grains",42.3,0,"1.9",2017,6,FALSE,2,1
"2349",2017-02-03,"Salad Proteins",46.7,0,"1.9",2017,6,FALSE,2,1
"2350",2017-02-03,"Salad Vegetables",27.7,0,"1.9",2017,6,FALSE,2,1
"2351",2017-02-04,"Salad Lettuce",1,1.7,"1.5",2017,7,TRUE,2,1
"2352",2017-02-04,"Salad Pasta & Grains",12.5,1.7,"1.5",2017,7,TRUE,2,1
"2353",2017-02-04,"Salad Proteins",17.9,1.7,"1.5",2017,7,TRUE,2,1
"2354",2017-02-04,"Salad Vegetables",6.6,1.7,"1.5",2017,7,TRUE,2,1
"2355",2017-02-05,"Salad Accompaniments",5,0.9,"2.2",2017,1,TRUE,2,1
"2356",2017-02-05,"Salad Cheese",5.45,0.9,"2.2",2017,1,TRUE,2,1
"2357",2017-02-05,"Salad Fruit",4.8,0.9,"2.2",2017,1,TRUE,2,1
"2358",2017-02-05,"Salad Lettuce",1,0.9,"2.2",2017,1,TRUE,2,1
"2359",2017-02-05,"Salad Pasta & Grains",15,0.9,"2.2",2017,1,TRUE,2,1
"2360",2017-02-05,"Salad Proteins",36.05,0.9,"2.2",2017,1,TRUE,2,1
"2361",2017-02-05,"Salad Vegetables",21.8,0.9,"2.2",2017,1,TRUE,2,1
"2362",2017-02-06,"Salad Accompaniments",26.2,0,"0.4",2017,2,FALSE,2,1
"2363",2017-02-06,"Salad Cheese",3.2,0,"0.4",2017,2,FALSE,2,1
"2364",2017-02-06,"Salad Fruit",8.05,0,"0.4",2017,2,FALSE,2,1
"2365",2017-02-06,"Salad Lettuce",9,0,"0.4",2017,2,FALSE,2,1
"2366",2017-02-06,"Salad Pasta & Grains",62.1,0,"0.4",2017,2,FALSE,2,1
"2367",2017-02-06,"Salad Proteins",65.65,0,"0.4",2017,2,FALSE,2,1
"2368",2017-02-06,"Salad Toppings",3,0,"0.4",2017,2,FALSE,2,1
"2369",2017-02-06,"Salad Vegetables",64.1,0,"0.4",2017,2,FALSE,2,1
"2370",2017-02-07,"Salad Accompaniments",14.9,0,"-2.4",2017,3,FALSE,2,1
"2371",2017-02-07,"Salad Cheese",13.95,0,"-2.4",2017,3,FALSE,2,1
"2372",2017-02-07,"Salad Lettuce",3.5,0,"-2.4",2017,3,FALSE,2,1
"2373",2017-02-07,"Salad Pasta & Grains",17,0,"-2.4",2017,3,FALSE,2,1
"2374",2017-02-07,"Salad Proteins",66.05,0,"-2.4",2017,3,FALSE,2,1
"2375",2017-02-07,"Salad Vegetables",37.5,0,"-2.4",2017,3,FALSE,2,1
"2376",2017-02-08,"Salad Accompaniments",1.1,1,"-2.1",2017,4,FALSE,2,1
"2377",2017-02-08,"Salad Pasta & Grains",41.6,1,"-2.1",2017,4,FALSE,2,1
"2378",2017-02-08,"Salad Proteins",14.3,1,"-2.1",2017,4,FALSE,2,1
"2379",2017-02-08,"Salad Vegetables",21,1,"-2.1",2017,4,FALSE,2,1
"2380",2017-02-09,"Salad Accompaniments",12.2,2.3,"-2",2017,5,FALSE,2,1
"2381",2017-02-09,"Salad Cheese",4,2.3,"-2",2017,5,FALSE,2,1
"2382",2017-02-09,"Salad Fruit",3.25,2.3,"-2",2017,5,FALSE,2,1
"2383",2017-02-09,"Salad Lettuce",9,2.3,"-2",2017,5,FALSE,2,1
"2384",2017-02-09,"Salad Pasta & Grains",36.1,2.3,"-2",2017,5,FALSE,2,1
"2385",2017-02-09,"Salad Proteins",62.4,2.3,"-2",2017,5,FALSE,2,1
"2386",2017-02-09,"Salad Vegetables",38.9,2.3,"-2",2017,5,FALSE,2,1
"2387",2017-02-10,"Salad Accompaniments",18.8,0,"-0.3",2017,6,FALSE,2,1
"2388",2017-02-10,"Salad Cheese",4.5,0,"-0.3",2017,6,FALSE,2,1
"2389",2017-02-10,"Salad Fruit",3.25,0,"-0.3",2017,6,FALSE,2,1
"2390",2017-02-10,"Salad Pasta & Grains",39.2,0,"-0.3",2017,6,FALSE,2,1
"2391",2017-02-10,"Salad Proteins",63.5,0,"-0.3",2017,6,FALSE,2,1
"2392",2017-02-10,"Salad Vegetables",46.5,0,"-0.3",2017,6,FALSE,2,1
"2393",2017-02-11,"Salad Accompaniments",3,0,"-0.6",2017,7,TRUE,2,1
"2394",2017-02-11,"Salad Lettuce",1.5,0,"-0.6",2017,7,TRUE,2,1
"2395",2017-02-11,"Salad Proteins",8.75,0,"-0.6",2017,7,TRUE,2,1
"2396",2017-02-11,"Salad Vegetables",17.6,0,"-0.6",2017,7,TRUE,2,1
"2397",2017-02-12,"Salad Accompaniments",5,0,"-0.4",2017,1,TRUE,2,1
"2398",2017-02-12,"Salad Cheese",17.9,0,"-0.4",2017,1,TRUE,2,1
"2399",2017-02-12,"Salad Fruit",4.8,0,"-0.4",2017,1,TRUE,2,1
"2400",2017-02-12,"Salad Lettuce",2,0,"-0.4",2017,1,TRUE,2,1
"2401",2017-02-12,"Salad Pasta & Grains",50.35,0,"-0.4",2017,1,TRUE,2,1
"2402",2017-02-12,"Salad Proteins",52.9,0,"-0.4",2017,1,TRUE,2,1
"2403",2017-02-12,"Salad Vegetables",55.7,0,"-0.4",2017,1,TRUE,2,1
"2404",2017-02-13,"Salad Accompaniments",11.9,0,"-2.8",2017,2,FALSE,2,1
"2405",2017-02-13,"Salad Cheese",17.4,0,"-2.8",2017,2,FALSE,2,1
"2406",2017-02-13,"Salad Dressing",7.5,0,"-2.8",2017,2,FALSE,2,1
"2407",2017-02-13,"Salad Fruit",8.05,0,"-2.8",2017,2,FALSE,2,1
"2408",2017-02-13,"Salad Lettuce",3.5,0,"-2.8",2017,2,FALSE,2,1
"2409",2017-02-13,"Salad Pasta & Grains",9.75,0,"-2.8",2017,2,FALSE,2,1
"2410",2017-02-13,"Salad Proteins",45.55,0,"-2.8",2017,2,FALSE,2,1
"2411",2017-02-13,"Salad Vegetables",33.5,0,"-2.8",2017,2,FALSE,2,1
"2412",2017-02-14,"Salad Accompaniments",10,0,"-0.8",2017,3,FALSE,2,1
"2413",2017-02-14,"Salad Cheese",25.9,0,"-0.8",2017,3,FALSE,2,1
"2414",2017-02-14,"Salad Fruit",4.8,0,"-0.8",2017,3,FALSE,2,1
"2415",2017-02-14,"Salad Lettuce",1,0,"-0.8",2017,3,FALSE,2,1
"2416",2017-02-14,"Salad Pasta & Grains",31.35,0,"-0.8",2017,3,FALSE,2,1
"2417",2017-02-14,"Salad Proteins",60.3,0,"-0.8",2017,3,FALSE,2,1
"2418",2017-02-14,"Salad Vegetables",50.8,0,"-0.8",2017,3,FALSE,2,1
"2419",2017-02-15,"Salad Accompaniments",4,0.1,"0",2017,4,FALSE,2,1
"2420",2017-02-15,"Salad Lettuce",4.5,0.1,"0",2017,4,FALSE,2,1
"2421",2017-02-15,"Salad Pasta & Grains",28.85,0.1,"0",2017,4,FALSE,2,1
"2422",2017-02-15,"Salad Proteins",41.9,0.1,"0",2017,4,FALSE,2,1
"2423",2017-02-15,"Salad Vegetables",48.2,0.1,"0",2017,4,FALSE,2,1
"2424",2017-02-16,"Salad Accompaniments",14.6,1.1,"2",2017,5,FALSE,2,1
"2425",2017-02-16,"Salad Cheese",19.2,1.1,"2",2017,5,FALSE,2,1
"2426",2017-02-16,"Salad Fruit",4.8,1.1,"2",2017,5,FALSE,2,1
"2427",2017-02-16,"Salad Lettuce",7.5,1.1,"2",2017,5,FALSE,2,1
"2428",2017-02-16,"Salad Pasta & Grains",51.85,1.1,"2",2017,5,FALSE,2,1
"2429",2017-02-16,"Salad Proteins",43.8,1.1,"2",2017,5,FALSE,2,1
"2430",2017-02-16,"Salad Vegetables",28.6,1.1,"2",2017,5,FALSE,2,1
"2431",2017-02-17,"Salad Accompaniments",6.1,0.2,"2.6",2017,6,FALSE,2,1
"2432",2017-02-17,"Salad Fruit",4.8,0.2,"2.6",2017,6,FALSE,2,1
"2433",2017-02-17,"Salad Lettuce",2,0.2,"2.6",2017,6,FALSE,2,1
"2434",2017-02-17,"Salad Pasta & Grains",25.25,0.2,"2.6",2017,6,FALSE,2,1
"2435",2017-02-17,"Salad Proteins",21.5,0.2,"2.6",2017,6,FALSE,2,1
"2436",2017-02-17,"Salad Vegetables",53.5,0.2,"2.6",2017,6,FALSE,2,1
"2437",2017-02-18,"Salad Accompaniments",9.1,6.7,"0.7",2017,7,TRUE,2,1
"2438",2017-02-18,"Salad Cheese",14.2,6.7,"0.7",2017,7,TRUE,2,1
"2439",2017-02-18,"Salad Pasta & Grains",15,6.7,"0.7",2017,7,TRUE,2,1
"2440",2017-02-18,"Salad Proteins",38.7,6.7,"0.7",2017,7,TRUE,2,1
"2441",2017-02-18,"Salad Vegetables",15,6.7,"0.7",2017,7,TRUE,2,1
"2442",2017-02-19,"Salad Accompaniments",6,4.8,"5.1",2017,1,TRUE,2,1
"2443",2017-02-19,"Salad Lettuce",3,4.8,"5.1",2017,1,TRUE,2,1
"2444",2017-02-19,"Salad Pasta & Grains",39.35,4.8,"5.1",2017,1,TRUE,2,1
"2445",2017-02-19,"Salad Proteins",6.4,4.8,"5.1",2017,1,TRUE,2,1
"2446",2017-02-19,"Salad Vegetables",15.7,4.8,"5.1",2017,1,TRUE,2,1
"2447",2017-02-20,"Salad Accompaniments",17.6,4.6,"5.5",2017,2,FALSE,2,1
"2448",2017-02-20,"Salad Cheese",19.2,4.6,"5.5",2017,2,FALSE,2,1
"2449",2017-02-20,"Salad Fruit",4.8,4.6,"5.5",2017,2,FALSE,2,1
"2450",2017-02-20,"Salad Lettuce",6,4.6,"5.5",2017,2,FALSE,2,1
"2451",2017-02-20,"Salad Pasta & Grains",70.45,4.6,"5.5",2017,2,FALSE,2,1
"2452",2017-02-20,"Salad Proteins",84,4.6,"5.5",2017,2,FALSE,2,1
"2453",2017-02-20,"Salad Vegetables",57.6,4.6,"5.5",2017,2,FALSE,2,1
"2454",2017-02-21,"Salad Accompaniments",13.3,15.2,"5.2",2017,3,FALSE,2,1
"2455",2017-02-21,"Salad Cheese",14.2,15.2,"5.2",2017,3,FALSE,2,1
"2456",2017-02-21,"Salad Fruit",9.6,15.2,"5.2",2017,3,FALSE,2,1
"2457",2017-02-21,"Salad Lettuce",6.5,15.2,"5.2",2017,3,FALSE,2,1
"2458",2017-02-21,"Salad Pasta & Grains",29.75,15.2,"5.2",2017,3,FALSE,2,1
"2459",2017-02-21,"Salad Proteins",50.15,15.2,"5.2",2017,3,FALSE,2,1
"2460",2017-02-21,"Salad Vegetables",47.3,15.2,"5.2",2017,3,FALSE,2,1
"2461",2017-02-22,"Salad Cheese",13.4,0.1,"5.6",2017,4,FALSE,2,1
"2462",2017-02-22,"Salad Lettuce",4.5,0.1,"5.6",2017,4,FALSE,2,1
"2463",2017-02-22,"Salad Pasta & Grains",59.35,0.1,"5.6",2017,4,FALSE,2,1
"2464",2017-02-22,"Salad Proteins",42.1,0.1,"5.6",2017,4,FALSE,2,1
"2465",2017-02-22,"Salad Vegetables",30.6,0.1,"5.6",2017,4,FALSE,2,1
"2466",2017-02-23,"Salad Accompaniments",16.2,0,"2.9",2017,5,FALSE,2,1
"2467",2017-02-23,"Salad Cheese",17.4,0,"2.9",2017,5,FALSE,2,1
"2468",2017-02-23,"Salad Lettuce",13.5,0,"2.9",2017,5,FALSE,2,1
"2469",2017-02-23,"Salad Pasta & Grains",49.6,0,"2.9",2017,5,FALSE,2,1
"2470",2017-02-23,"Salad Proteins",56.15,0,"2.9",2017,5,FALSE,2,1
"2471",2017-02-23,"Salad Vegetables",47.2,0,"2.9",2017,5,FALSE,2,1
"2472",2017-02-24,"Salad Accompaniments",22.5,0,"-0.3",2017,6,FALSE,2,1
"2473",2017-02-24,"Salad Cheese",17.2,0,"-0.3",2017,6,FALSE,2,1
"2474",2017-02-24,"Salad Lettuce",10,0,"-0.3",2017,6,FALSE,2,1
"2475",2017-02-24,"Salad Pasta & Grains",40.25,0,"-0.3",2017,6,FALSE,2,1
"2476",2017-02-24,"Salad Proteins",66.85,0,"-0.3",2017,6,FALSE,2,1
"2477",2017-02-24,"Salad Vegetables",25.4,0,"-0.3",2017,6,FALSE,2,1
"2478",2017-02-25,"Salad Accompaniments",6.1,12.5,"-1.1",2017,7,TRUE,2,1
"2479",2017-02-25,"Salad Lettuce",4.5,12.5,"-1.1",2017,7,TRUE,2,1
"2480",2017-02-25,"Salad Pasta & Grains",38.45,12.5,"-1.1",2017,7,TRUE,2,1
"2481",2017-02-25,"Salad Proteins",21.5,12.5,"-1.1",2017,7,TRUE,2,1
"2482",2017-02-25,"Salad Vegetables",13.2,12.5,"-1.1",2017,7,TRUE,2,1
"2483",2017-02-26,"Salad Accompaniments",1.1,2.4,"4.6",2017,1,TRUE,2,1
"2484",2017-02-26,"Salad Cheese",17.4,2.4,"4.6",2017,1,TRUE,2,1
"2485",2017-02-26,"Salad Fruit",4.8,2.4,"4.6",2017,1,TRUE,2,1
"2486",2017-02-26,"Salad Lettuce",2,2.4,"4.6",2017,1,TRUE,2,1
"2487",2017-02-26,"Salad Pasta & Grains",27.5,2.4,"4.6",2017,1,TRUE,2,1
"2488",2017-02-26,"Salad Proteins",27.95,2.4,"4.6",2017,1,TRUE,2,1
"2489",2017-02-26,"Salad Vegetables",33.6,2.4,"4.6",2017,1,TRUE,2,1
"2490",2017-02-27,"Salad Accompaniments",6.9,14.2,"6.8",2017,2,FALSE,2,1
"2491",2017-02-27,"Salad Cheese",7,14.2,"6.8",2017,2,FALSE,2,1
"2492",2017-02-27,"Salad Fruit",4.8,14.2,"6.8",2017,2,FALSE,2,1
"2493",2017-02-27,"Salad Lettuce",12,14.2,"6.8",2017,2,FALSE,2,1
"2494",2017-02-27,"Salad Pasta & Grains",53.45,14.2,"6.8",2017,2,FALSE,2,1
"2495",2017-02-27,"Salad Proteins",52.6,14.2,"6.8",2017,2,FALSE,2,1
"2496",2017-02-27,"Salad Vegetables",40.3,14.2,"6.8",2017,2,FALSE,2,1
"2497",2017-02-28,"Salad Accompaniments",12,5.3,"5.4",2017,3,FALSE,2,1
"2498",2017-02-28,"Salad Cheese",40.4,5.3,"5.4",2017,3,FALSE,2,1
"2499",2017-02-28,"Salad Fruit",4.8,5.3,"5.4",2017,3,FALSE,2,1
"2500",2017-02-28,"Salad Lettuce",11,5.3,"5.4",2017,3,FALSE,2,1
"2501",2017-02-28,"Salad Pasta & Grains",55.5,5.3,"5.4",2017,3,FALSE,2,1
"2502",2017-02-28,"Salad Proteins",87.8,5.3,"5.4",2017,3,FALSE,2,1
"2503",2017-02-28,"Salad Vegetables",34.5,5.3,"5.4",2017,3,FALSE,2,1
"2504",2017-03-01,"Salad Accompaniments",12,3.7,"4.7",2017,4,FALSE,3,1
"2505",2017-03-01,"Salad Cheese",14.7,3.7,"4.7",2017,4,FALSE,3,1
"2506",2017-03-01,"Salad Fruit",4.8,3.7,"4.7",2017,4,FALSE,3,1
"2507",2017-03-01,"Salad Lettuce",9,3.7,"4.7",2017,4,FALSE,3,1
"2508",2017-03-01,"Salad Pasta & Grains",59.1,3.7,"4.7",2017,4,FALSE,3,1
"2509",2017-03-01,"Salad Proteins",52.3,3.7,"4.7",2017,4,FALSE,3,1
"2510",2017-03-01,"Salad Vegetables",29.4,3.7,"4.7",2017,4,FALSE,3,1
"2511",2017-03-02,"Salad Accompaniments",7.2,1.9,"3.9",2017,5,FALSE,3,1
"2512",2017-03-02,"Salad Cheese",11.7,1.9,"3.9",2017,5,FALSE,3,1
"2513",2017-03-02,"Salad Fruit",4.8,1.9,"3.9",2017,5,FALSE,3,1
"2514",2017-03-02,"Salad Lettuce",10.5,1.9,"3.9",2017,5,FALSE,3,1
"2515",2017-03-02,"Salad Pasta & Grains",35,1.9,"3.9",2017,5,FALSE,3,1
"2516",2017-03-02,"Salad Proteins",63.4,1.9,"3.9",2017,5,FALSE,3,1
"2517",2017-03-02,"Salad Vegetables",37.8,1.9,"3.9",2017,5,FALSE,3,1
"2518",2017-03-03,"Salad Accompaniments",7,1.2,"5.4",2017,6,FALSE,3,1
"2519",2017-03-03,"Salad Cheese",21.2,1.2,"5.4",2017,6,FALSE,3,1
"2520",2017-03-03,"Salad Fruit",4.8,1.2,"5.4",2017,6,FALSE,3,1
"2521",2017-03-03,"Salad Lettuce",9.5,1.2,"5.4",2017,6,FALSE,3,1
"2522",2017-03-03,"Salad Pasta & Grains",19.35,1.2,"5.4",2017,6,FALSE,3,1
"2523",2017-03-03,"Salad Proteins",26,1.2,"5.4",2017,6,FALSE,3,1
"2524",2017-03-03,"Salad Vegetables",47.1,1.2,"5.4",2017,6,FALSE,3,1
"2525",2017-03-04,"Salad Accompaniments",6.1,5.6,"5.7",2017,7,TRUE,3,1
"2526",2017-03-04,"Salad Lettuce",2.5,5.6,"5.7",2017,7,TRUE,3,1
"2527",2017-03-04,"Salad Pasta & Grains",17.75,5.6,"5.7",2017,7,TRUE,3,1
"2528",2017-03-04,"Salad Proteins",40.5,5.6,"5.7",2017,7,TRUE,3,1
"2529",2017-03-04,"Salad Vegetables",4.8,5.6,"5.7",2017,7,TRUE,3,1
"2530",2017-03-05,"Salad Accompaniments",6.1,7.6,"1.6",2017,1,TRUE,3,1
"2531",2017-03-05,"Salad Cheese",17.9,7.6,"1.6",2017,1,TRUE,3,1
"2532",2017-03-05,"Salad Fruit",4.8,7.6,"1.6",2017,1,TRUE,3,1
"2533",2017-03-05,"Salad Lettuce",3,7.6,"1.6",2017,1,TRUE,3,1
"2534",2017-03-05,"Salad Pasta & Grains",39.35,7.6,"1.6",2017,1,TRUE,3,1
"2535",2017-03-05,"Salad Proteins",29.1,7.6,"1.6",2017,1,TRUE,3,1
"2536",2017-03-05,"Salad Vegetables",27,7.6,"1.6",2017,1,TRUE,3,1
"2537",2017-03-06,"Salad Accompaniments",11.8,0.6,"-0.6",2017,2,FALSE,3,1
"2538",2017-03-06,"Salad Cheese",17.2,0.6,"-0.6",2017,2,FALSE,3,1
"2539",2017-03-06,"Salad Dressing",22.5,0.6,"-0.6",2017,2,FALSE,3,1
"2540",2017-03-06,"Salad Fruit",9.6,0.6,"-0.6",2017,2,FALSE,3,1
"2541",2017-03-06,"Salad Lettuce",5.5,0.6,"-0.6",2017,2,FALSE,3,1
"2542",2017-03-06,"Salad Pasta & Grains",60.95,0.6,"-0.6",2017,2,FALSE,3,1
"2543",2017-03-06,"Salad Proteins",72.7,0.6,"-0.6",2017,2,FALSE,3,1
"2544",2017-03-06,"Salad Vegetables",32.7,0.6,"-0.6",2017,2,FALSE,3,1
"2545",2017-03-07,"Salad Accompaniments",6.1,0.1,"-2.2",2017,3,FALSE,3,1
"2546",2017-03-07,"Salad Cheese",35.9,0.1,"-2.2",2017,3,FALSE,3,1
"2547",2017-03-07,"Salad Fruit",4.8,0.1,"-2.2",2017,3,FALSE,3,1
"2548",2017-03-07,"Salad Lettuce",4.5,0.1,"-2.2",2017,3,FALSE,3,1
"2549",2017-03-07,"Salad Pasta & Grains",47.5,0.1,"-2.2",2017,3,FALSE,3,1
"2550",2017-03-07,"Salad Proteins",35.6,0.1,"-2.2",2017,3,FALSE,3,1
"2551",2017-03-07,"Salad Vegetables",35.7,0.1,"-2.2",2017,3,FALSE,3,1
"2552",2017-03-08,"Salad Accompaniments",12,3.9,"-0.7",2017,4,FALSE,3,1
"2553",2017-03-08,"Salad Cheese",7.7,3.9,"-0.7",2017,4,FALSE,3,1
"2554",2017-03-08,"Salad Fruit",4.8,3.9,"-0.7",2017,4,FALSE,3,1
"2555",2017-03-08,"Salad Lettuce",7,3.9,"-0.7",2017,4,FALSE,3,1
"2556",2017-03-08,"Salad Pasta & Grains",67.55,3.9,"-0.7",2017,4,FALSE,3,1
"2557",2017-03-08,"Salad Proteins",67,3.9,"-0.7",2017,4,FALSE,3,1
"2558",2017-03-08,"Salad Vegetables",47.7,3.9,"-0.7",2017,4,FALSE,3,1
"2559",2017-03-09,"Salad Accompaniments",5.9,0.8,"4.3",2017,5,FALSE,3,1
"2560",2017-03-09,"Salad Cheese",21.9,0.8,"4.3",2017,5,FALSE,3,1
"2561",2017-03-09,"Salad Lettuce",5.5,0.8,"4.3",2017,5,FALSE,3,1
"2562",2017-03-09,"Salad Pasta & Grains",12.5,0.8,"4.3",2017,5,FALSE,3,1
"2563",2017-03-09,"Salad Proteins",65.8,0.8,"4.3",2017,5,FALSE,3,1
"2564",2017-03-09,"Salad Vegetables",24.2,0.8,"4.3",2017,5,FALSE,3,1
"2565",2017-03-10,"Salad Accompaniments",18.9,0,"4.2",2017,6,FALSE,3,1
"2566",2017-03-10,"Salad Cheese",34.7,0,"4.2",2017,6,FALSE,3,1
